RAW 404 person  Left=1091, Top=562, Right=1140, Bottom=625

RAW 404 person  Left=859, Top=552, Right=879, Bottom=612

RAW 405 person  Left=1100, Top=570, Right=1137, Bottom=623

RAW 406 person  Left=1105, Top=570, Right=1135, Bottom=623

RAW 407 person  Left=1108, Top=571, Right=1135, Bottom=622

RAW 408 person  Left=1108, Top=578, Right=1135, Bottom=623

RAW 409 person  Left=1111, Top=581, Right=1139, Bottom=625

RAW 410 person  Left=1114, Top=581, Right=1143, Bottom=626

RAW 411 person  Left=1119, Top=583, Right=1143, Bottom=628

RAW 412 person  Left=1119, Top=584, Right=1146, Bottom=629

RAW 413 person  Left=1121, Top=560, Right=1157, Bottom=638

RAW 413 person  Left=1121, Top=580, Right=1145, Bottom=631

RAW 414 person  Left=1126, Top=578, Right=1154, Bottom=625

